--------- beginning of system
I/Vold    (  253): Vold 2.1 (the revenge) firing up
D/Vold    (  253): Volume usbdisk state changing -1 (Initializing) -> 0 (No-Media)
I/Cryptfs (  253): Check if PFE is activated on Boot
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.WRITE_SETTINGS in package com.meizu.media.ebook
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.media.ebook
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.media.ebook
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.READ_USAGESTATS in package com.meizu.media.music
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.WRITE_USAGESTATS in package com.meizu.media.music
W/PackageManager(  927): Unknown permission com.meizu.c2dm.permission.RECEIVE in package com.meizu.media.music
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.meizu.media.music
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.media.music
W/PackageManager(  927): Not granting permission android.permission.DEVICE_POWER to package com.meizu.media.music (protectionLevel=2 flags=0x4008be45)
W/PackageManager(  927): Not granting permission android.permission.INTERNAL_SYSTEM_WINDOW to package com.meizu.media.music (protectionLevel=2 flags=0x4008be45)
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.READ_SETTINGS in package com.meizu.media.music
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.WRITE_SETTINGS in package com.meizu.media.music
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.media.music
W/PackageManager(  927): Not granting permission android.permission.ACCESS_ALL_DOWNLOADS to package com.meizu.media.video (protectionLevel=2 flags=0x40183e47)
W/PackageManager(  927): Not granting permission com.android.permission.WHITELIST_BLUETOOTH_DEVICE to package com.meizu.media.video (protectionLevel=2 flags=0x40183e47)
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.READ_USAGESTATS in package com.meizu.media.video
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.WRITE_USAGESTATS in package com.meizu.media.video
W/PackageManager(  927): Unknown permission android.permission.TYPE_PHONE in package com.meizu.media.video
W/PackageManager(  927): Not granting permission android.permission.INTERNAL_SYSTEM_WINDOW to package com.meizu.media.video (protectionLevel=2 flags=0x40183e47)
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.meizu.media.video
W/PackageManager(  927): Unknown permission com.meizu.c2dm.permission.RECEIVE in package com.meizu.media.video
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.media.video
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.media.video
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.READ_SETTINGS in package com.meizu.media.video
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.WRITE_SETTINGS in package com.meizu.media.video
W/PackageManager(  927): Not granting permission android.permission.DELETE_PACKAGES to package com.svox.pico (protectionLevel=18 flags=0x8be45)
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.WRITE_USAGESTATS in package com.meizu.media.gallery
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.READ_USAGESTATS in package com.meizu.media.gallery
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.meizu.media.gallery
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.media.gallery
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.media.gallery
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.READ_SETTINGS in package com.meizu.media.gallery
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.WRITE_SETTINGS in package com.meizu.media.gallery
W/PackageManager(  927): Unknown permission android.permission.WRITE_OWNER_DATA in package com.meizu.logreport
W/PackageManager(  927): Unknown permission android.permission.MOUNT_UNMOUNT_FILESYSTEM in package com.meizu.logreport
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.meizu.voiceassistant
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.voiceassistant
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.voiceassistant
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.READ_USAGESTATS in package com.meizu.cloud
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.WRITE_USAGESTATS in package com.meizu.cloud
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.meizu.cloud
W/PackageManager(  927): Unknown permission com.meizu.cloud.push.permission.MESSAGE in package com.meizu.cloud
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.cloud
W/PackageManager(  927): Unknown permission android.permission.READ_SMS_SUPER in package com.meizu.setup
W/PackageManager(  927): Unknown permission android.provider.Telephony.SMS_RECEIVED in package com.meizu.setup
W/PackageManager(  927): Unknown permission android.permission.PEERS_MAC_ADDRESS in package com.meizu.setup
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.setup
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.setup
W/PackageManager(  927): Unknown permission com.google.android.gallery3d.permission.GALLERY_PROVIDER in package com.meizu.share
W/PackageManager(  927): Unknown permission com.android.gallery3d.permission.GALLERY_PROVIDER in package com.meizu.share
W/PackageManager(  927): Unknown permission com.google.android.gm.permission.READ_GMAIL in package com.meizu.share
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.share
W/PackageManager(  927): Not granting permission android.permission.INTERACT_ACROSS_USERS_FULL to package com.baidu.map.location (protectionLevel=2 flags=0x4008be05)
W/PackageManager(  927): Unknown permission com.google.android.providers.settings.permission.READ_GSETTINGS in package com.baidu.map.location
W/PackageManager(  927): Unknown permission com.google.android.providers.settings.permission.WRITE_GSETTINGS in package com.baidu.map.location
W/PackageManager(  927): Unknown permission com.google.android.providers.gsf.permission.READ_GSERVICES in package com.baidu.map.location
W/PackageManager(  927): Unknown permission com.google.android.googleapps.permission.GOOGLE_AUTH in package com.android.settings
W/PackageManager(  927): Unknown permission com.android.launcher.permission.READ_SETTINGS in package com.android.settings
W/PackageManager(  927): Unknown permission com.android.launcher.permission.WRITE_SETTINGS in package com.android.settings
W/PackageManager(  927): Unknown permission android.permission.READ_OWNER_DATA in package com.meizu.mzsyncservice
W/PackageManager(  927): Unknown permission android.permission.WRITE_OWNER_DATA in package com.meizu.mzsyncservice
W/PackageManager(  927): Unknown permission android.permission.READ_CONTACTS_SUPER in package com.meizu.mzsyncservice
W/PackageManager(  927): Unknown permission android.permission.WRITE_CONTACTS_SUPER in package com.meizu.mzsyncservice
W/PackageManager(  927): Unknown permission android.permission.READ_SMS_SUPER in package com.meizu.mzsyncservice
W/PackageManager(  927): Unknown permission android.permission.WRITE_SMS_SUPER in package com.meizu.mzsyncservice
W/PackageManager(  927): Unknown permission com.android.voicemail.permission.READ_WRITE_ALL_VOICEMAIL in package com.meizu.mzsyncservice
W/PackageManager(  927): Unknown permission android.permission.BACKUP_ACCOUNTS in package com.meizu.mzsyncservice
W/PackageManager(  927): Unknown permission android.permission.MEIZU_BACKUP_AND_RESTORE in package com.meizu.mzsyncservice
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.mzsyncservice
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.mzsyncservice
W/PackageManager(  927): Not granting permission android.permission.BATTERY_STATS to package com.vlife.mxlock.wallpaper (protectionLevel=50 flags=0x83e45)
W/PackageManager(  927): Not granting permission android.permission.MOUNT_UNMOUNT_FILESYSTEMS to package com.vlife.mxlock.wallpaper (protectionLevel=18 flags=0x83e45)
W/PackageManager(  927): Not granting permission android.permission.READ_LOGS to package com.vlife.mxlock.wallpaper (protectionLevel=50 flags=0x83e45)
W/PackageManager(  927): Not granting permission android.permission.INJECT_EVENTS to package com.vlife.mxlock.wallpaper (protectionLevel=2 flags=0x83e45)
W/PackageManager(  927): Unknown permission android.permission.READ_CONTACTS_SUPER in package com.meizu.flyme.input
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.meizu.flyme.input
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.flyme.input
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.flyme.input
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.android.email
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.android.email
W/PackageManager(  927): Unknown permission com.meizu.c2dm.permission.RECEIVE in package com.android.email
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.READ_SETTINGS in package com.android.email
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.WRITE_SETTINGS in package com.android.email
W/PackageManager(  927): Unknown permission com.google.android.gallery3d.permission.GALLERY_PROVIDER in package com.android.email
W/PackageManager(  927): Unknown permission android.permission.READ_CONTACTS_SUPER in package com.android.email
W/PackageManager(  927): Unknown permission android.permission.WRITE_CONTACTS_SUPER in package com.android.email
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.android.email
W/PackageManager(  927): Unknown permission android.permission.RECEIVE_SMS_SUPER in package com.meizu.flyme.service.find
W/PackageManager(  927): Unknown permission android.provider.Telephony.SMS_RECEIVED in package com.meizu.flyme.service.find
W/PackageManager(  927): Unknown permission android.permission.ACCESS_COARSE_UPDATES in package com.meizu.flyme.service.find
W/PackageManager(  927): Unknown permission android.permission.DISABLE_AUDIO in package com.meizu.flyme.service.find
W/PackageManager(  927): Unknown permission com.meizu.account.permission.ACCESS_MEIZU_ACCOUNT in package com.meizu.flyme.service.find
W/PackageManager(  927): Unknown permission com.meizu.account.permission.ACCESS_MZ_ACCOUNT in package com.meizu.flyme.service.find
W/PackageManager(  927): Unknown permission android.permission.send.MEIZU_FINDPHONE_CHANGED in package com.meizu.flyme.service.find
W/PackageManager(  927): Unknown permission com.meizu.c2dm.permission.RECEIVE in package com.meizu.flyme.service.find
W/PackageManager(  927): Unknown permission android.permission.SYSTEM_OVERLAY_WINDOW in package com.meizu.flyme.service.find
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.flyme.service.find
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.meizu.flyme.service.find
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.flyme.service.find
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.android.phone
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.READ_USAGESTATS in package com.meizu.customizecenter
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.WRITE_USAGESTATS in package com.meizu.customizecenter
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.meizu.customizecenter
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.customizecenter
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.customizecenter
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.READ_SETTINGS in package com.meizu.customizecenter
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.WRITE_SETTINGS in package com.meizu.customizecenter
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.flyme.gamecenter
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.meizu.flyme.gamecenter
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.flyme.gamecenter
W/PackageManager(  927): Unknown permission com.mediatek.ppl.permission.ACCESS_PPL_MANAGER in package com.android.systemui
W/PackageManager(  927): Unknown permission com.fingerprints.service.ACCESS_FINGERPRINT_MANAGER in package com.android.systemui
W/PackageManager(  927): Unknown permission android.Manifest.permission.FORCE_STOP_PACKAGES in package com.android.systemui
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.android.systemui
W/PackageManager(  927): Unknown permission android.permission.SET_APPLICATION_ERROR_LISTENER in package com.meizu.experiencedatasync
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.READ_USAGESTATS in package com.meizu.experiencedatasync
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.WRITE_USAGESTATS in package com.meizu.experiencedatasync
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.experiencedatasync
W/PackageManager(  927): Unknown permission com.android.voicemail.permission.READ_WRITE_ALL_VOICEMAIL in package com.meizu.callsetting
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.READ_USAGESTATS in package com.meizu.callsetting
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.WRITE_USAGESTATS in package com.meizu.callsetting
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.meizu.netcontactservice
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.netcontactservice
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.netcontactservice
W/PackageManager(  927): Unknown permission com.google.android.gallery3d.permission.GALLERY_PROVIDER in package com.android.bluetooth
W/PackageManager(  927): Unknown permission com.android.gallery3d.permission.GALLERY_PROVIDER in package com.android.bluetooth
W/PackageManager(  927): Unknown permission com.android.launcher.permission.READ_SETTINGS in package com.meizu.media.life
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.media.life
W/PackageManager(  927): Not granting permission android.permission.CHANGE_CONFIGURATION to package com.meizu.media.life (protectionLevel=50 flags=0x483e45)
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.READ_USAGESTATS in package com.meizu.media.life
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.WRITE_USAGESTATS in package com.meizu.media.life
W/PackageManager(  927): Not granting permission com.meizu.flyme.permission.UPDATE to package com.meizu.media.life (protectionLevel=18 flags=0x483e45)
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.meizu.media.life
W/PackageManager(  927): Not granting permission android.permission.MOUNT_UNMOUNT_FILESYSTEMS to package com.meizu.media.life (protectionLevel=18 flags=0x483e45)
W/PackageManager(  927): Unknown permission org.simalliance.openmobileapi.SMARTCARD in package com.meizu.media.life
W/PackageManager(  927): Unknown permission android.webkit.permission.PLUGIN in package com.meizu.media.life
W/PackageManager(  927): Not granting permission com.meizu.stats.permission.READ_USAGESTATS to package com.meizu.media.life (protectionLevel=18 flags=0x483e45)
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.media.life
W/PackageManager(  927): Not granting permission android.permission.INSTALL_PACKAGES to package com.meizu.media.life (protectionLevel=18 flags=0x483e45)
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.READ_SETTINGS in package com.meizu.media.life
W/PackageManager(  927): Unknown permission com.meizu.flyme.providers.forcetouch.permission.WRITE_SETTINGS in package com.meizu.media.life
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.READ_USAGESTATS in package com.meizu.flyme.weather
W/PackageManager(  927): Unknown permission com.android.usagestats.permission.WRITE_USAGESTATS in package com.meizu.flyme.weather
W/PackageManager(  927): Unknown permission com.meizu.flyme.push.permission.RECEIVE in package com.meizu.flyme.weather
W/PackageManager(  927): Unknown permission com.meizu.flyme.weather.permission.RECEIVE in package com.meizu.flyme.weather
W/PackageManager(  927): Unknown permission android.permission.ROOT_RECOVERY_STATE in package com.meizu.flyme.weather
W/PackageManager(  927): Unknown permission android.permission.LOCAL_MAC_ADDRESS in package com.meizu.flyme.weather
I/fstrim  (  253): Trimmed 9011838976 bytes on /data
I/fstrim  (  253): Invoking FITRIM ioctl on /data
I/fstrim  (  253): Trimmed 9011826688 bytes on /data
I/fstrim  (  253): Finished fstrim work.
I/SystemServer(  927): LockSettingsService
I/SystemServiceManager(  927): Starting com.android.server.devicepolicy.DevicePolicyManagerService$Lifecycle
I/SystemServer(  927): Status Bar
I/SystemServer(  927): Clipboard Service
W/ClipboardService(  927): No security bridge jar found, using default
I/SystemServer(  927): NetworkManagement Service
I/SystemServer(  927): Text Service Manager Service
E/flymed_connector(  927): Communications error: java.io.IOException: No such file or directory
E/flymed_connector(  927): Error in NativeDaemonConnector: java.io.IOException: No such file or directory
W/TextServicesManagerService(  927): no available spell checker services found
I/SystemServer(  927): Network Score Service
I/SystemServer(  927): NetworkStats Service
I/SystemServer(  927): NetworkPolicy Service
I/SystemServiceManager(  927): Starting com.android.server.wifi.p2p.WifiP2pService
I/SystemServiceManager(  927): Starting com.android.server.wifi.WifiService
I/SystemServiceManager(  927): Starting com.android.server.wifi.WifiScanningService
I/SystemServiceManager(  927): Starting com.android.server.wifi.RttService
I/SystemServer(  927): Connectivity Service
D/ConnectivityService(  927): ConnectivityService starting up
D/ConnectivityService(  927): wifiOnly=false
E/SambaConnector(  927): Communications error: java.io.IOException: No such file or directory
E/SambaConnector(  927): Error in NativeDaemonConnector: java.io.IOException: No such file or directory
D/SambaServerService(  927): SambaServerService started!
E/SambaClientConnector(  927): Communications error: java.io.IOException: No such file or directory
E/SambaClientConnector(  927): Error in NativeDaemonConnector: java.io.IOException: No such file or directory
D/SambaClientService(  927): SambaClientService started!
I/SystemServer(  927): Network Service Discovery Service
D/NsdService(  927): Network service discovery enabled true
I/SystemServer(  927): DPM Service
I/SystemServer(  927): DPM configuration set to 0
I/SystemServer(  927): UpdateLock Service
I/SystemServiceManager(  927): Starting com.android.server.notification.NotificationManagerService
D/ZenLog  (  927): set_zen_mode: off,setting
I/SystemServiceManager(  927): Starting com.android.server.storage.DeviceStorageMonitorService
I/SystemServer(  927): Location Manager
I/SystemServer(  927): Country Detector
I/SystemServer(  927): Search Service
I/SystemServer(  927): DropBox Service
I/SystemServer(  927): Wallpaper Service
W/WallpaperManagerService(  927): no current wallpaper -- first boot?
I/SystemServer(  927): Audio Service
I/SystemServiceManager(  927): Starting com.android.server.DockObserver
I/SystemServer(  927): Wired Accessory Manager
W/WiredAccessoryManager(  927): This kernel does not have HDMI audio support
I/SystemServiceManager(  927): Starting com.android.server.usb.UsbService$Lifecycle
I/SystemServer(  927): Serial Service
I/SystemServiceManager(  927): Starting com.android.server.twilight.TwilightService
I/SystemServiceManager(  927): Starting com.android.server.UiModeManagerService
I/SystemServiceManager(  927): Starting com.android.server.job.JobSchedulerService
I/SystemServiceManager(  927): Starting com.android.server.backup.BackupManagerService$Lifecycle
I/SystemServiceManager(  927): Starting com.android.server.appwidget.AppWidgetService
I/SystemServiceManager(  927): Starting com.android.server.voiceinteraction.VoiceInteractionManagerService
W/SoundTriggerHelper(  927): listModules status=0, # of modules=0
I/SystemServer(  927): DiskStats Service
I/SystemServer(  927): SamplingProfiler Service
I/SystemServer(  927): NetworkTimeUpdateService
I/SystemServer(  927): CommonTimeManagementService
I/SystemServer(  927): CertBlacklister
I/SystemServiceManager(  927): Starting com.android.server.dreams.DreamManagerService
I/SystemServiceManager(  927): Starting com.android.server.print.PrintManagerService
I/SystemServiceManager(  927): Starting com.android.server.restrictions.RestrictionsManagerService
I/SystemServiceManager(  927): Starting com.android.server.media.MediaSessionService
I/SystemServer(  927): Media Router Service
I/SystemServiceManager(  927): Starting com.android.server.trust.TrustManagerService
I/SystemServiceManager(  927): Starting com.android.server.fingerprint.FingerprintService
I/SystemServer(  927): BackgroundDexOptService
I/SystemServiceManager(  927): Starting com.android.server.pm.LauncherAppsService
D/SystemServer(  927): Wipower not supported
I/SystemServiceManager(  927): Starting com.android.server.media.projection.MediaProjectionManagerService
I/SystemServiceManager(  927): Starting com.android.server.MmsServiceBroker
V/FlymeWallpaperService(  927): loadSettingsOflockWallpaperLocked
W/FlymeWallpaperService(  927): failed parsing /data/system/users/0/lock_wallpaper_info.xml java.io.FileNotFoundException: /data/system/users/0/lock_wallpaper_info.xml: open failed: ENOENT (No such file or directory)
I/LockSettingsService(  927): Migrated lock settings to new location
I/LockSettingsService(  927): Migrated per-user lock settings to new location
E/LockSettingsStorage(  927): Cannot read file java.io.FileNotFoundException: /data/system/password.key: open failed: ENOENT (No such file or directory)
E/LockSettingsStorage(  927): Cannot read file java.io.FileNotFoundException: /data/system/gesture.key: open failed: ENOENT (No such file or directory)
I/SystemServiceManager(  927): Starting phase 480
I/SystemServiceManager(  927): Starting phase 500
I/WifiService(  927): WifiService starting up with Wi-Fi disabled
D/WifiService(  927): New client listening to asynchronous messages
D/WifiScanningService(  927): New client, channel: null messenger: null
I/ActivityManager(  927): Config changes=200 {1.0 ?mcc?mnc zh_CN ?layoutDir sw360dp w360dp h567dp 480dpi nrml port finger -keyb/h/h -nav/h s.4}
V/BackupManagerService(  927): No ancestral data
D/BackupManagerService(  927): Now staging backup of com.android.browser
D/BackupManagerService(  927): Now staging backup of android
D/BackupManagerService(  927): Now staging backup of com.android.nfc
D/BackupManagerService(  927): Now staging backup of com.android.providers.settings
D/BackupManagerService(  927): Now staging backup of com.android.sharedstoragebackup
D/BackupManagerService(  927): Now staging backup of com.android.dialer
D/BackupManagerService(  927): Now staging backup of com.android.providers.userdictionary
V/BackupManagerService(  927): Starting with transport android/com.android.internal.backup.LocalTransport
V/BackupManagerService(  927): Found transports: 1
I/BackupManagerService(  927): Binding to transport host ComponentInfo{android/com.android.internal.backup.LocalTransportService}
I/ActivityManager(  927): Sending system update to ComponentInfo{com.android.providers.calendar/com.android.providers.calendar.CalendarUpgradeReceiver} for user 0
I/ActivityManager(  927): Sending system update to ComponentInfo{com.android.providers.contacts/com.android.providers.contacts.ContactsUpgradeReceiver} for user 0
I/ActivityManager(  927): Sending system update to ComponentInfo{com.android.managedprovisioning/com.android.managedprovisioning.PreBootListener} for user 0
I/ActivityManager(  927): Sending system update to ComponentInfo{com.android.providers.media/com.android.providers.media.MediaUpgradeReceiver} for user 0
I/ActivityManager(  927): Sending system update to ComponentInfo{com.android.settings/com.android.settings.ManagedProfileSetup} for user 0
I/SystemServer(  927): Enabled StrictMode for system server main thread.
V/ActivityManager(  927): Display changed displayId=0
V/ActivityManager(  927): Display changed displayId=0
V/ActivityManager(  927): Display changed displayId=0
I/ActivityManager(  927): Start proc 1686:com.android.providers.calendar/u0a3 for broadcast com.android.providers.calendar/.CalendarUpgradeReceiver
I/DisplayManagerService(  927): Display device changed: DisplayDeviceInfo{"内置屏幕": uniqueId="local:0", 1080 x 1920, 60.0 fps, supportedRefreshRates [60.0], density 480, 422.03 x 424.069 dpi, appVsyncOff 0, presDeadline 17666667, touch INTERNAL, rotation 0, type BUILT_IN, state ON, FLAG_DEFAULT_DISPLAY, FLAG_ROTATES_WITH_CONTENT, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS}
V/ActivityManager(  927): Display changed displayId=0
V/BackupManagerService(  927): Connected to transport ComponentInfo{android/com.android.internal.backup.LocalTransportService}
V/BackupManagerService(  927): Registering transport android/com.android.internal.backup.LocalTransportService::android/com.android.internal.backup.LocalTransport = android.app.backup.BackupTransport$TransportImpl@6d3fe15
I/ActivityManager(  927): Launching preboot mode app: ProcessRecord{18ebc52a 1686:com.android.providers.calendar/u0a3}
W/ResourcesManager( 1686): Asset path '/system/framework/android.test.runner.jar' does not exist or contains no resources.
I/ActivityManager(  927): Start proc 1713:android.process.acore/u0a4 for broadcast com.android.providers.contacts/.ContactsUpgradeReceiver
I/ActivityManager(  927): Launching preboot mode app: ProcessRecord{1af1ef1b 1713:android.process.acore/u0a4}
I/ActivityManager(  927): Start proc 1734:com.android.managedprovisioning/u0a15 for broadcast com.android.managedprovisioning/.PreBootListener
I/ActivityManager(  927): Launching preboot mode app: ProcessRecord{39bf38b8 1734:com.android.managedprovisioning/u0a15}
I/ActivityManager(  927): Start proc 1752:android.process.media/u0a8 for broadcast com.android.providers.media/.MediaUpgradeReceiver
I/ActivityManager(  927): Launching preboot mode app: ProcessRecord{30036691 1752:android.process.media/u0a8}
I/ActivityManager(  927): Start proc 1771:com.android.settings/1000 for broadcast com.android.settings/.ManagedProfileSetup
I/ActivityManager(  927): Launching preboot mode app: ProcessRecord{1fd909f6 1771:com.android.settings/1000}
I/ActivityManager(  927): Removing system update proc: ProcessRecord{18ebc52a 1686:com.android.providers.calendar/u0a3}
I/ActivityManager(  927): Killing 1686:com.android.providers.calendar/u0a3 (adj 15): system update done
I/ActivityManager(  927): Removing system update proc: ProcessRecord{1af1ef1b 1713:android.process.acore/u0a4}
I/ActivityManager(  927): Killing 1713:android.process.acore/u0a4 (adj 15): system update done
I/ActivityManager(  927): Removing system update proc: ProcessRecord{39bf38b8 1734:com.android.managedprovisioning/u0a15}
I/ActivityManager(  927): Killing 1734:com.android.managedprovisioning/u0a15 (adj 13): system update done
I/ActivityManager(  927): Removing system update proc: ProcessRecord{30036691 1752:android.process.media/u0a8}
I/ActivityManager(  927): Killing 1752:android.process.media/u0a8 (adj 11): system update done
I/ActivityManager(  927): Removing system update proc: ProcessRecord{1fd909f6 1771:com.android.settings/1000}
I/ActivityManager(  927): Killing 1771:com.android.settings/1000 (adj 9): system update done
I/ActivityManager(  927): System now ready
W/ActivityManager(  927): Spurious death for ProcessRecord{18ebc52a 1686:com.android.providers.calendar/u0a3}, curProc for 1686: null
W/ActivityManager(  927): Spurious death for ProcessRecord{1af1ef1b 1713:android.process.acore/u0a4}, curProc for 1713: null
W/ActivityManager(  927): Spurious death for ProcessRecord{39bf38b8 1734:com.android.managedprovisioning/u0a15}, curProc for 1734: null
W/ActivityManager(  927): Spurious death for ProcessRecord{30036691 1752:android.process.media/u0a8}, curProc for 1752: null
W/ActivityManager(  927): Spurious death for ProcessRecord{1fd909f6 1771:com.android.settings/1000}, curProc for 1771: null
I/SystemServer(  927): Making services ready
I/SystemServiceManager(  927): Starting phase 550
I/SystemServer(  927): WebViewFactory preparation
I/ActivityManager(  927): Start proc 1795:android.process.acore/u0a4 for content provider com.android.providers.contacts/.CallLogProvider
I/ActivityManager(  927): Start proc 1801:WebViewLoader-armeabi-v7a/1037 [android.webkit.WebViewFactory$RelroFileCreator] for 
I/ActivityManager(  927): Start proc 1812:com.android.systemui/u0a14 for service com.android.systemui/.SystemUIService
W/MountService(  927): Duplicate state transition (mounted -> mounted) for /storage/emulated/0
W/ContextImpl(  927): Calling a method in the system process without a qualified user: android.app.ContextImpl.startService:1692 android.content.ContextWrapper.startService:516 com.android.server.telecom.BluetoothPhoneService.start:467 com.android.server.telecom.TelecomGlobals.initialize:94 com.android.server.telecom.TelecomService.onCreate:165 
W/ContextImpl(  927): Calling a method in the system process without a qualified user: android.app.ContextImpl.startService:1692 android.content.ContextWrapper.startService:516 com.meizu.server.telecom.MzTelecomGlobals.requestPhoneApplicationInit:46 com.meizu.server.telecom.MzTelecomGlobals.initialize:31 com.android.server.telecom.TelecomGlobals.initialize:99 
D/NetworkManagementService(  927): enabling bandwidth control
I/ActivityManager(  927): Start proc 1852:com.android.phone/1001 for service com.android.phone/.TelephonyDebugService
I/ValidateNoPeople(  927): skipping global notification
V/FingerprintService(  927): startListening(android.service.fingerprint.IFingerprintServiceReceiver$Stub$Proxy@ac4bf9f)
